verdict,tier,code,name,city,country,lat,lon,population,leisure,visitors,gateway,bestDemand,bestPartner,bestKm,nearestKm,nearest
DUPLICATE,MID,REX,Gen. Lucio Blanco,Reynosa,MX,26.01,-98.23,0.9,0,0,0,3739,MEX,736,19,MFE
DUPLICATE,DENSE,KPO,Pohang Gyeongju,Pohang,KR,35.99,129.42,0.5,0,0,0,3651,HND,936,45,USN
DUPLICATE,SPARSE,GOX,Manohar Intl,North Goa,IN,15.74,73.86,0.6,1,0,0,3572,BOM,387,40,GOI
DUPLICATE,SPARSE,QUO,Akwa Ibom Intl,Uyo,NG,5.16,8.09,1.2,0,0,0,3454,LOS,551,35,CBQ
DUPLICATE,DENSE,RKT,Ras Al Khaimah Intl,Ras Al Khaimah,AE,25.61,55.94,0.4,0,0,0,3096,DXB,71,52,SHJ
DUPLICATE,DENSE,TKS,Tokushima Awaodori,Tokushima,JP,34.13,134.61,0.26,0,0,0,2998,HND,497,55,TAK
DUPLICATE,SPARSE,AZN,Andizhan,Andijan,UZ,40.73,72.29,0.45,0,0,0,2589,DEL,1422,44,OSS
DUPLICATE,SPARSE,SFA,Sfax-Thyna,Sfax,TN,34.72,10.69,0.6,0,0,0,2350,LHR,2065,0,SFX
DUPLICATE,MID,ULV,Barataevka,Ulyanovsk,RU,54.27,48.23,0.6,0,0,0,2324,SVO,713,0,ULY
DUPLICATE,SPARSE,SAI,Siem Reap-Angkor Intl,Siem Reap,KH,13.32,104.21,0.2,1,0,0,1901,BKK,376,44,REP
DUPLICATE,SPARSE,GNJ,Ganja,Ganja,AZ,40.74,46.32,0.33,0,0,0,1786,IKA,727,0,KVD
DUPLICATE,DENSE,SCQ,Santiago de Compostela,Santiago,ES,42.9,-8.42,0.17,1,0,0,1722,LHR,1126,45,LCG
DUPLICATE,SPARSE,RXS,Roxas,Roxas,PH,11.6,122.75,0.17,0,0,0,1418,MNL,374,41,KLO
DUPLICATE,SPARSE,MOF,Frans Seda,Maumere,ID,-8.64,122.24,0.1,0,0,0,1158,CGK,1740,0,MNK
DUPLICATE,SPARSE,SBG,Maimun Saleh,Sabang,ID,5.87,95.34,0.04,1,0,0,854,SIN,1083,40,BTJ
DUPLICATE,SPARSE,TIV,Tivat,Tivat,ME,42.4,18.72,0.04,1,0,0,742,IST,839,41,DBV
EXISTS,SPARSE,KAN,Mallam Aminu Kano Intl,Kano,NG,12.05,8.52,4.1,0,0,0,0,,0,0,KAN
EXISTS,SPARSE,PHC,Port Harcourt Intl,Port Harcourt,NG,5.02,6.95,3,0,0,0,0,,0,0,PHC
EXISTS,SPARSE,ENU,Akanu Ibiam Intl,Enugu,NG,6.47,7.56,0.8,0,0,0,0,,0,0,ENU
EXISTS,SPARSE,ILR,Ilorin Intl,Ilorin,NG,8.44,4.49,1,0,0,0,0,,0,0,ILR
EXISTS,SPARSE,MIU,Maiduguri Intl,Maiduguri,NG,11.86,13.08,1.2,0,0,0,0,,0,0,MIU
EXISTS,SPARSE,CBQ,Margaret Ekpo Intl,Calabar,NG,4.98,8.35,0.6,0,0,0,0,,0,0,CBQ
EXISTS,SPARSE,SKO,Sadiq Abubakar III,Sokoto,NG,12.92,5.21,0.7,0,0,0,0,,0,0,SKO
EXISTS,SPARSE,JOS,Yakubu Gowon,Jos,NG,9.64,8.87,0.9,0,0,0,0,,0,0,JOS
EXISTS,SPARSE,JRO,Kilimanjaro Intl,Kilimanjaro,TZ,-3.43,37.07,1,1,0,0,0,,0,0,JRO
EXISTS,SPARSE,ZNZ,Abeid Amani Karume Intl,Zanzibar,TZ,-6.22,39.22,0.5,1,0,0,0,,0,0,ZNZ
EXISTS,SPARSE,MWZ,Mwanza,Mwanza,TZ,-2.44,32.93,1.2,0,0,0,0,,0,0,MWZ
EXISTS,SPARSE,MBA,Moi Intl,Mombasa,KE,-4.03,39.59,1.2,1,0,0,0,,0,0,MBA
EXISTS,SPARSE,KIS,Kisumu Intl,Kisumu,KE,-0.09,34.73,0.6,0,0,0,0,,0,0,KIS
EXISTS,SPARSE,MYD,Malindi,Malindi,KE,-3.23,40.1,0.12,1,0,0,0,,0,0,MYD
EXISTS,SPARSE,ORN,Es Senia,Oran,DZ,35.62,-0.62,1,0,0,0,0,,0,0,ORN
EXISTS,SPARSE,CZL,Mohamed Boudiaf,Constantine,DZ,36.28,6.62,0.95,0,0,0,0,,0,0,CZL
EXISTS,SPARSE,TNG,Ibn Battouta,Tangier,MA,35.73,-5.92,1.1,0,0,0,0,,0,0,TNG
EXISTS,SPARSE,RBA,Rabat-Sale,Rabat,MA,34.05,-6.75,1.9,0,0,0,0,,0,0,RBA
EXISTS,SPARSE,DJE,Djerba-Zarzis,Djerba,TN,33.87,10.78,0.16,1,0,0,0,,0,0,DJE
EXISTS,SPARSE,MUB,Maun,Maun,BW,-19.97,23.43,0.06,1,0,0,0,,0,0,MUB
EXISTS,SPARSE,PNR,Pointe-Noire,Pointe-Noire,CG,-4.82,11.89,1.1,0,0,0,0,,0,0,PNR
EXISTS,SPARSE,HGA,Hargeisa Intl,Hargeisa,SO,9.52,44.09,1.2,0,0,0,0,,0,0,HGA
EXISTS,SPARSE,ASM,Asmara Intl,Asmara,ER,15.29,38.91,0.9,0,0,0,0,,0,0,ASM
EXISTS,SPARSE,HAH,Prince Said Ibrahim,Moroni,KM,-11.53,43.27,0.15,0,0,0,0,,0,0,HAH
EXISTS,SPARSE,SID,Amilcar Cabral Intl,Sal,CV,16.74,-22.95,0.03,1,0,0,0,,0,0,SID
EXISTS,SPARSE,WUX,Sunan Shuofang Intl,Wuxi,CN,31.49,120.43,7.4,0,0,0,0,,0,0,WUX
EXISTS,SPARSE,YTY,Yangzhou Taizhou Intl,Yangzhou,CN,32.56,119.72,4.6,0,0,0,0,,0,0,YTY
EXISTS,SPARSE,HYN,Huangyan,Taizhou,CN,28.56,121.43,6.6,0,0,0,0,,0,0,HYN
EXISTS,SPARSE,WNZ,Longwan Intl,Wenzhou,CN,27.91,120.85,9.6,0,0,0,0,,0,0,WNZ
EXISTS,SPARSE,JUZ,Quzhou,Quzhou,CN,28.97,118.9,2.3,0,0,0,0,,0,0,JUZ
EXISTS,SPARSE,YIW,Yiwu,Yiwu,CN,29.34,120.03,1.9,0,0,0,0,,0,0,YIW
EXISTS,SPARSE,LYG,Baitabu,Lianyungang,CN,34.57,119.25,4.6,0,0,0,0,,0,0,LYG
EXISTS,SPARSE,HIA,Lianshui,Huai'an,CN,33.79,119.13,4.6,0,0,0,0,,0,0,HIA
EXISTS,SPARSE,XUZ,Guanyin Intl,Xuzhou,CN,34.06,117.56,9,0,0,0,0,,0,0,XUZ
EXISTS,SPARSE,YNZ,Nanyang Intl,Yancheng,CN,33.43,120.2,6.7,0,0,0,0,,0,0,YNZ
EXISTS,SPARSE,BFU,Bengbu,Bengbu,CN,32.85,117.32,3.3,0,0,0,0,,0,0,BFU
EXISTS,SPARSE,MXZ,Meixian,Meizhou,CN,24.35,116.13,4.3,0,0,0,0,,0,0,MXZ
EXISTS,SPARSE,WYS,Wuyishan,Wuyishan,CN,27.7,118,2.3,1,0,0,0,,0,0,WYS
EXISTS,SPARSE,LZH,Bailian,Liuzhou,CN,24.21,109.39,4.2,0,0,0,0,,0,0,LZH
EXISTS,SPARSE,BHY,Fucheng,Beihai,CN,21.54,109.29,1.9,1,0,0,0,,0,0,BHY
EXISTS,SPARSE,AEB,Youjiang,Baise,CN,23.72,106.96,3.6,0,0,0,0,,0,0,AEB
EXISTS,SPARSE,HLD,Dongshan,Hulunbuir,CN,49.2,119.83,2.5,1,0,0,0,,0,0,HLD
EXISTS,SPARSE,BAV,Donghe,Baotou,CN,40.56,109.99,2.7,0,0,0,0,,0,0,BAV
EXISTS,SPARSE,DSN,Ordos Ejin Horo,Ordos,CN,39.49,109.86,2.2,0,0,0,0,,0,0,DSN
EXISTS,SPARSE,NDG,Sanjiazi,Qiqihar,CN,47.24,123.92,5.3,0,0,0,0,,0,0,NDG
EXISTS,SPARSE,MDG,Hailang,Mudanjiang,CN,44.52,129.57,2.5,0,0,0,0,,0,0,MDG
EXISTS,SPARSE,JMU,Dongjiao,Jiamusi,CN,46.84,130.46,2.3,0,0,0,0,,0,0,JMU
EXISTS,SPARSE,YNJ,Chaoyangchuan,Yanji,CN,42.88,129.45,2.1,0,0,0,0,,0,0,YNJ
EXISTS,SPARSE,JNZ,Xiaolingzi,Jinzhou,CN,41.1,121.06,3,0,0,0,0,,0,0,JNZ
EXISTS,SPARSE,TGO,Tongliao,Tongliao,CN,43.55,122.2,2.8,0,0,0,0,,0,0,TGO
EXISTS,SPARSE,CIF,Yulong,Chifeng,CN,42.23,118.91,4.3,0,0,0,0,,0,0,CIF
EXISTS,SPARSE,DLU,Dali,Dali,CN,25.65,100.32,0.7,1,0,0,0,,0,0,DLU
EXISTS,SPARSE,LJG,Sanyi,Lijiang,CN,26.68,100.24,1.3,1,0,0,0,,0,0,LJG
EXISTS,SPARSE,JHG,Gasa,Xishuangbanna,CN,21.97,100.76,1.3,1,0,0,0,,0,0,JHG
EXISTS,SPARSE,DIG,Shangri-La,Diqing,CN,27.79,99.68,0.4,1,0,0,0,,0,0,DIG
EXISTS,SPARSE,ZAT,Zhaotong,Zhaotong,CN,27.33,103.75,5.2,0,0,0,0,,0,0,ZAT
EXISTS,SPARSE,LUM,Mangshi,Dehong,CN,24.4,98.53,1.3,0,0,0,0,,0,0,LUM
EXISTS,SPARSE,BSD,Yunrui,Baoshan,CN,25.05,99.17,2.4,0,0,0,0,,0,0,BSD
EXISTS,SPARSE,SYM,Simao,Pu'er,CN,22.79,100.96,2.5,1,0,0,0,,0,0,SYM
EXISTS,SPARSE,MIG,Nanjiao,Mianyang,CN,31.43,104.74,4.9,0,0,0,0,,0,0,MIG
EXISTS,SPARSE,NAO,Gaoping,Nanchong,CN,30.97,106.16,5.6,0,0,0,0,,0,0,NAO
EXISTS,SPARSE,LZO,Yunlong,Luzhou,CN,28.85,105.4,4.3,0,0,0,0,,0,0,LZO
EXISTS,SPARSE,YBP,Wuliangye,Yibin,CN,28.8,104.53,4.6,0,0,0,0,,0,0,YBP
EXISTS,SPARSE,DAX,Heshi,Dazhou,CN,31.13,107.43,5.4,0,0,0,0,,0,0,DAX
EXISTS,SPARSE,XIC,Qingshan,Xichang,CN,27.99,102.18,1.3,0,0,0,0,,0,0,XIC
EXISTS,SPARSE,JZH,Jiuzhaigou Huanglong,Jiuzhaigou,CN,32.85,103.68,0.2,1,0,0,0,,0,0,JZH
EXISTS,SPARSE,WXN,Wuqiao,Wanzhou,CN,30.84,108.41,1.6,0,0,0,0,,0,0,WXN
EXISTS,SPARSE,ACX,Wanfenglin,Xingyi,CN,25.09,104.96,0.9,0,0,0,0,,0,0,ACX
EXISTS,SPARSE,AVA,Huangguoshu,Anshun,CN,26.26,105.87,2.5,1,0,0,0,,0,0,AVA
EXISTS,SPARSE,TEN,Fenghuangshan,Tongren,CN,27.88,109.31,3.1,0,0,0,0,,0,0,TEN
EXISTS,SPARSE,BFJ,Feixiong,Bijie,CN,27.27,105.47,6,0,0,0,0,,0,0,BFJ
EXISTS,SPARSE,LPF,Yuezhao,Liupanshui,CN,26.61,104.97,2.8,0,0,0,0,,0,0,LPF
EXISTS,SPARSE,HZG,Chenggu,Hanzhong,CN,33.13,107.01,3.2,0,0,0,0,,0,0,HZG
EXISTS,SPARSE,ENY,Nanniwan,Yan'an,CN,36.64,109.55,2,0,0,0,0,,0,0,ENY
EXISTS,SPARSE,UYN,Yuyang,Yulin,CN,38.27,109.59,3.6,0,0,0,0,,0,0,UYN
EXISTS,SPARSE,DNH,Mogao,Dunhuang,CN,40.16,94.81,0.2,1,0,0,0,,0,0,DNH
EXISTS,SPARSE,JGN,Jiayuguan,Jiayuguan,CN,39.86,98.34,0.3,1,0,0,0,,0,0,JGN
EXISTS,SPARSE,ZHY,Shapotou,Zhongwei,CN,37.57,105.15,1.1,1,0,0,0,,0,0,ZHY
EXISTS,SPARSE,KRL,Korla,Korla,CN,41.7,86.13,0.6,0,0,0,0,,0,0,KRL
EXISTS,SPARSE,AKU,Aksu,Aksu,CN,41.26,80.29,0.6,0,0,0,0,,0,0,AKU
EXISTS,SPARSE,KHG,Kashgar,Kashgar,CN,39.54,76.02,0.7,0,0,0,0,,0,0,KHG
EXISTS,SPARSE,HTN,Hotan,Hotan,CN,37.04,79.86,0.4,0,0,0,0,,0,0,HTN
EXISTS,SPARSE,YIN,Yining,Yining,CN,43.96,81.33,0.6,0,0,0,0,,0,0,YIN
EXISTS,SPARSE,KRY,Karamay,Karamay,CN,45.47,84.95,0.4,0,0,0,0,,0,0,KRY
EXISTS,SPARSE,HMI,Hami,Hami,CN,42.84,93.67,0.6,0,0,0,0,,0,0,HMI
EXISTS,SPARSE,KJI,Kanas,Burqin,CN,48.22,86.99,0.1,1,0,0,0,,0,0,KJI
EXISTS,SPARSE,XFN,Liuji,Xiangyang,CN,32.15,112.29,5.5,0,0,0,0,,0,0,XFN
EXISTS,SPARSE,ENH,Xujiaping,Enshi,CN,30.32,109.49,3.4,1,0,0,0,,0,0,ENH
EXISTS,SPARSE,YIH,Sanxia,Yichang,CN,30.56,111.48,4,0,0,0,0,,0,0,YIH
EXISTS,SPARSE,HJJ,Zhijiang,Huaihua,CN,27.44,109.7,4.9,0,0,0,0,,0,0,HJJ
EXISTS,SPARSE,CGD,Taohuayuan,Changde,CN,28.92,111.64,5.3,0,0,0,0,,0,0,CGD
EXISTS,SPARSE,JGS,Jinggangshan,Ji'an,CN,26.86,114.74,1,1,0,0,0,,0,0,JGS
EXISTS,SPARSE,JDZ,Luojia,Jingdezhen,CN,29.34,117.18,1.6,1,0,0,0,,0,0,JDZ
EXISTS,SPARSE,YNT,Penglai,Yantai,CN,37.4,121.37,7.1,0,0,0,0,,0,0,YNT
EXISTS,SPARSE,WEF,Nanyuan,Weifang,CN,36.65,119.12,9.4,0,0,0,0,,0,0,WEF
EXISTS,SPARSE,JNG,Da'an,Jining,CN,35.29,116.35,8.4,0,0,0,0,,0,0,JNG
EXISTS,SPARSE,LYI,Qiyang,Linyi,CN,35.05,118.41,11,0,0,0,0,,0,0,LYI
EXISTS,SPARSE,RIZ,Shanzihe,Rizhao,CN,35.4,119.32,2.9,1,0,0,0,,0,0,RIZ
EXISTS,SPARSE,LYA,Beijiao,Luoyang,CN,34.74,112.39,7,0,0,0,0,,0,0,LYA
EXISTS,SPARSE,NNY,Jiangying,Nanyang,CN,32.98,112.62,9.7,0,0,0,0,,0,0,NNY
EXISTS,SPARSE,DAT,Yungang,Datong,CN,40.06,113.48,3.1,0,0,0,0,,0,0,DAT
EXISTS,SPARSE,YCU,Zhangxiao,Yuncheng,CN,35.12,111.03,4.8,0,0,0,0,,0,0,YCU
EXISTS,DENSE,ISG,New Ishigaki,Ishigaki,JP,24.4,124.25,0.05,1,0,0,0,,0,0,ISG
EXISTS,DENSE,MMY,Miyako,Miyako,JP,24.78,125.3,0.05,1,0,0,0,,0,0,MMY
EXISTS,DENSE,KMI,Miyazaki,Miyazaki,JP,31.88,131.45,0.4,0,0,0,0,,0,0,KMI
EXISTS,DENSE,KOJ,Kagoshima,Kagoshima,JP,31.8,130.72,0.6,0,0,0,0,,0,0,KOJ
EXISTS,DENSE,KMJ,Kumamoto Aso,Kumamoto,JP,32.84,130.86,0.7,0,0,0,0,,0,0,KMJ
EXISTS,DENSE,NGS,Nagasaki,Nagasaki,JP,32.92,129.91,0.4,0,0,0,0,,0,0,NGS
EXISTS,DENSE,OIT,Oita,Oita,JP,33.48,131.74,0.47,0,0,0,0,,0,0,OIT
EXISTS,DENSE,TAK,Takamatsu,Takamatsu,JP,34.21,134.02,0.42,0,0,0,0,,0,0,TAK
EXISTS,DENSE,MYJ,Matsuyama,Matsuyama,JP,33.83,132.7,0.5,0,0,0,0,,0,0,MYJ
EXISTS,DENSE,KCZ,Kochi Ryoma,Kochi,JP,33.55,133.67,0.32,0,0,0,0,,0,0,KCZ
EXISTS,DENSE,KKJ,Kitakyushu,Kitakyushu,JP,33.84,131.03,0.95,0,0,0,0,,0,0,KKJ
EXISTS,DENSE,AOJ,Aomori,Aomori,JP,40.73,140.69,0.27,0,0,0,0,,0,0,AOJ
EXISTS,DENSE,AXT,Akita,Akita,JP,39.62,140.22,0.31,0,0,0,0,,0,0,AXT
EXISTS,DENSE,HKD,Hakodate,Hakodate,JP,41.77,140.82,0.25,1,0,0,0,,0,0,HKD
EXISTS,DENSE,TOY,Toyama,Toyama,JP,36.65,137.19,0.42,0,0,0,0,,0,0,TOY
EXISTS,DENSE,FSZ,Mt. Fuji Shizuoka,Shizuoka,JP,34.8,138.19,0.7,1,0,0,0,,0,0,FSZ
EXISTS,DENSE,TAE,Daegu Intl,Daegu,KR,35.89,128.66,2.4,0,0,0,0,,0,0,TAE
EXISTS,DENSE,KWJ,Gwangju,Gwangju,KR,35.13,126.81,1.5,0,0,0,0,,0,0,KWJ
EXISTS,DENSE,USN,Ulsan,Ulsan,KR,35.59,129.35,1.1,0,0,0,0,,0,0,USN
EXISTS,DENSE,CJJ,Cheongju Intl,Cheongju,KR,36.72,127.5,0.85,0,0,0,0,,0,0,CJJ
EXISTS,MID,JTR,Santorini,Santorini,GR,36.4,25.48,0.015,1,0,0,0,,0,0,JTR
EXISTS,MID,JMK,Mykonos,Mykonos,GR,37.43,25.35,0.01,1,0,0,0,,0,0,JMK
EXISTS,MID,RHO,Rhodes Diagoras,Rhodes,GR,36.41,28.09,0.12,1,0,0,0,,0,0,RHO
EXISTS,MID,HER,Heraklion Kazantzakis,Heraklion,GR,35.34,25.18,0.18,1,0,0,0,,0,0,HER
EXISTS,MID,CHQ,Chania,Chania,GR,35.53,24.15,0.1,1,0,0,0,,0,0,CHQ
EXISTS,MID,KGS,Kos,Kos,GR,36.79,27.09,0.03,1,0,0,0,,0,0,KGS
EXISTS,MID,CFU,Corfu,Corfu,GR,39.6,19.91,0.1,1,0,0,0,,0,0,CFU
EXISTS,MID,ZTH,Zakynthos,Zakynthos,GR,37.75,20.88,0.04,1,0,0,0,,0,0,ZTH
EXISTS,MID,KVA,Alexander the Great,Kavala,GR,40.91,24.62,0.07,0,0,0,0,,0,0,KVA
EXISTS,DENSE,IBZ,Ibiza,Ibiza,ES,38.87,1.37,0.15,1,0,0,0,,0,0,IBZ
EXISTS,DENSE,MAH,Menorca,Menorca,ES,39.86,4.22,0.09,1,0,0,0,,0,0,MAH
EXISTS,DENSE,ACE,Lanzarote,Lanzarote,ES,28.95,-13.61,0.15,1,0,0,0,,0,0,ACE
EXISTS,DENSE,FUE,Fuerteventura,Fuerteventura,ES,28.45,-13.86,0.12,1,0,0,0,,0,0,FUE
EXISTS,DENSE,OVD,Asturias,Oviedo,ES,43.56,-6.03,0.8,0,0,0,0,,0,0,OVD
EXISTS,DENSE,VGO,Vigo,Vigo,ES,42.23,-8.63,0.3,0,0,0,0,,0,0,VGO
EXISTS,DENSE,XRY,Jerez,Jerez,ES,36.74,-6.06,0.2,1,0,0,0,,0,0,XRY
EXISTS,DENSE,GRX,F.G.L. Granada-Jaen,Granada,ES,37.19,-3.78,0.5,1,0,0,0,,0,0,GRX
EXISTS,DENSE,CAG,Cagliari Elmas,Cagliari,IT,39.25,9.06,0.43,1,0,0,0,,0,0,CAG
EXISTS,DENSE,OLB,Olbia Costa Smeralda,Olbia,IT,40.9,9.52,0.06,1,0,0,0,,0,0,OLB
EXISTS,DENSE,BDS,Brindisi,Brindisi,IT,40.66,17.95,0.09,1,0,0,0,,0,0,BDS
EXISTS,DENSE,SUF,Lamezia Terme,Lamezia Terme,IT,38.91,16.24,0.07,0,0,0,0,,0,0,SUF
EXISTS,DENSE,PSR,Abruzzo,Pescara,IT,42.43,14.18,0.3,0,0,0,0,,0,0,PSR
EXISTS,DENSE,AOI,Marche,Ancona,IT,43.62,13.36,0.3,0,0,0,0,,0,0,AOI
EXISTS,MID,FNC,Madeira Cristiano Ronaldo,Funchal,PT,32.69,-16.77,0.15,1,0,0,0,,0,0,FNC
EXISTS,MID,PDL,Joao Paulo II,Ponta Delgada,PT,37.74,-25.7,0.07,1,0,0,0,,0,0,PDL
EXISTS,MID,ZAD,Zadar,Zadar,HR,44.11,15.35,0.07,1,0,0,0,,0,0,ZAD
EXISTS,MID,PUY,Pula,Pula,HR,44.89,13.92,0.06,1,0,0,0,,0,0,PUY
EXISTS,MID,INI,Nis Constantine the Great,Nis,RS,43.34,21.85,0.25,0,0,0,0,,0,0,INI
EXISTS,SPARSE,TGD,Podgorica,Podgorica,ME,42.36,19.25,0.18,0,0,0,0,,0,0,TGD
EXISTS,MID,VAR,Varna,Varna,BG,43.23,27.83,0.34,1,0,0,0,,0,0,VAR
EXISTS,MID,BOJ,Burgas,Burgas,BG,42.57,27.52,0.2,1,0,0,0,,0,0,BOJ
EXISTS,MID,CLJ,Avram Iancu,Cluj-Napoca,RO,46.79,23.69,0.4,0,0,0,0,,0,0,CLJ
EXISTS,MID,IAS,Iasi,Iasi,RO,47.18,27.62,0.4,0,0,0,0,,0,0,IAS
EXISTS,MID,TSR,Traian Vuia,Timisoara,RO,45.81,21.34,0.32,0,0,0,0,,0,0,TSR
EXISTS,MID,SBZ,Sibiu,Sibiu,RO,45.78,24.09,0.17,0,0,0,0,,0,0,SBZ
EXISTS,MID,LWO,Danylo Halytskyi,Lviv,UA,49.81,23.96,0.72,0,0,0,0,,0,0,LWO
EXISTS,MID,ODS,Odesa,Odesa,UA,46.43,30.68,1,0,0,0,0,,0,0,ODS
EXISTS,MID,HRK,Kharkiv,Kharkiv,UA,49.92,36.29,1.4,0,0,0,0,,0,0,HRK
EXISTS,MID,DNK,Dnipro,Dnipro,UA,48.36,35.1,1,0,0,0,0,,0,0,DNK
EXISTS,MID,GDN,Lech Walesa,Gdansk,PL,54.38,18.47,0.75,0,0,0,0,,0,0,GDN
EXISTS,MID,WRO,Copernicus,Wroclaw,PL,51.1,16.89,0.64,0,0,0,0,,0,0,WRO
EXISTS,MID,POZ,Lawica,Poznan,PL,52.42,16.83,0.55,0,0,0,0,,0,0,POZ
EXISTS,MID,KTW,Katowice,Katowice,PL,50.47,19.08,2.2,0,0,0,0,,0,0,KTW
EXISTS,DENSE,TOS,Tromso,Tromso,NO,69.68,18.92,0.08,1,0,0,0,,0,0,TOS
EXISTS,DENSE,BOO,Bodo,Bodo,NO,67.27,14.36,0.05,0,0,0,0,,0,0,BOO
EXISTS,DENSE,AES,Alesund Vigra,Alesund,NO,62.56,6.12,0.07,0,0,0,0,,0,0,AES
EXISTS,DENSE,KRS,Kristiansand Kjevik,Kristiansand,NO,58.2,8.09,0.11,0,0,0,0,,0,0,KRS
EXISTS,DENSE,RVN,Rovaniemi,Rovaniemi,FI,66.56,25.83,0.06,1,0,0,0,,0,0,RVN
EXISTS,DENSE,OUL,Oulu,Oulu,FI,64.93,25.37,0.2,0,0,0,0,,0,0,OUL
EXISTS,SPARSE,AEY,Akureyri,Akureyri,IS,65.66,18.07,0.02,1,0,0,0,,0,0,AEY
EXISTS,SPARSE,IXJ,Jammu,Jammu,IN,32.69,74.84,0.65,0,0,0,0,,0,0,IXJ
EXISTS,SPARSE,SXR,Sheikh ul-Alam Intl,Srinagar,IN,33.99,74.77,1.5,1,0,0,0,,0,0,SXR
EXISTS,SPARSE,DED,Jolly Grant,Dehradun,IN,30.19,78.18,0.8,1,0,0,0,,0,0,DED
EXISTS,SPARSE,GAY,Gaya Intl,Gaya,IN,24.74,84.95,0.5,1,0,0,0,,0,0,GAY
EXISTS,SPARSE,IXW,Sonari,Jamshedpur,IN,22.81,86.17,1.6,0,0,0,0,,0,0,IXW
EXISTS,SPARSE,IXR,Birsa Munda,Ranchi,IN,23.31,85.32,1.5,0,0,0,0,,0,0,IXR
EXISTS,SPARSE,DBR,Darbhanga,Darbhanga,IN,26.19,85.92,0.4,0,0,0,0,,0,0,DBR
EXISTS,SPARSE,GWL,Rajmata Scindia,Gwalior,IN,26.29,78.22,1.2,0,0,0,0,,0,0,GWL
EXISTS,SPARSE,JLR,Jabalpur,Jabalpur,IN,23.18,80.05,1.4,0,0,0,0,,0,0,JLR
EXISTS,SPARSE,BHO,Raja Bhoj,Bhopal,IN,23.28,77.34,2.4,0,0,0,0,,0,0,BHO
EXISTS,SPARSE,RPR,Swami Vivekananda,Raipur,IN,21.18,81.74,1.5,0,0,0,0,,0,0,RPR
EXISTS,SPARSE,BDQ,Vadodara,Vadodara,IN,22.34,73.21,2.2,0,0,0,0,,0,0,BDQ
EXISTS,SPARSE,STV,Surat,Surat,IN,21.11,72.74,6.9,0,0,0,0,,0,0,STV
EXISTS,SPARSE,RAJ,Rajkot,Rajkot,IN,22.3,70.78,1.6,0,0,0,0,,0,0,RAJ
EXISTS,SPARSE,BHJ,Bhuj,Bhuj,IN,23.29,69.67,0.2,0,0,0,0,,0,0,BHJ
EXISTS,SPARSE,JDH,Jodhpur,Jodhpur,IN,26.25,73.05,1.3,1,0,0,0,,0,0,JDH
EXISTS,SPARSE,BKB,Nal,Bikaner,IN,28.07,73.21,0.7,0,0,0,0,,0,0,BKB
EXISTS,SPARSE,JSA,Jaisalmer,Jaisalmer,IN,26.89,70.86,0.08,1,0,0,0,,0,0,JSA
EXISTS,SPARSE,IXU,Aurangabad,Aurangabad,IN,19.86,75.4,1.4,1,0,0,0,,0,0,IXU
EXISTS,SPARSE,NDC,Nanded,Nanded,IN,19.18,77.32,0.6,0,0,0,0,,0,0,NDC
EXISTS,SPARSE,KLH,Kolhapur,Kolhapur,IN,16.66,74.29,0.7,0,0,0,0,,0,0,KLH
EXISTS,SPARSE,HBX,Hubli,Hubli,IN,15.36,75.08,1,0,0,0,0,,0,0,HBX
EXISTS,SPARSE,IXM,Madurai,Madurai,IN,9.83,78.09,1.6,1,0,0,0,,0,0,IXM
EXISTS,SPARSE,TRZ,Tiruchirappalli Intl,Tiruchirappalli,IN,10.76,78.71,1,0,0,0,0,,0,0,TRZ
EXISTS,SPARSE,CJB,Coimbatore Intl,Coimbatore,IN,11.03,77.04,2.5,0,0,0,0,,0,0,CJB
EXISTS,SPARSE,SXV,Salem,Salem,IN,11.78,78.07,0.9,0,0,0,0,,0,0,SXV
EXISTS,SPARSE,TCR,Tuticorin,Thoothukudi,IN,8.72,78.02,0.5,0,0,0,0,,0,0,TCR
EXISTS,SPARSE,RJA,Rajahmundry,Rajahmundry,IN,17.11,81.82,0.6,0,0,0,0,,0,0,RJA
EXISTS,SPARSE,VGA,Vijayawada,Vijayawada,IN,16.53,80.8,1.6,0,0,0,0,,0,0,VGA
EXISTS,SPARSE,TIR,Tirupati,Tirupati,IN,13.63,79.54,0.5,1,0,0,0,,0,0,TIR
EXISTS,SPARSE,IXZ,Veer Savarkar,Port Blair,IN,11.64,92.73,0.14,1,0,0,0,,0,0,IXZ
EXISTS,SPARSE,IMF,Imphal,Imphal,IN,24.76,93.9,0.5,0,0,0,0,,0,0,IMF
EXISTS,SPARSE,DMU,Dimapur,Dimapur,IN,25.88,93.77,0.4,0,0,0,0,,0,0,DMU
EXISTS,SPARSE,DIB,Dibrugarh,Dibrugarh,IN,27.48,95.02,0.15,0,0,0,0,,0,0,DIB
EXISTS,SPARSE,JRH,Jorhat,Jorhat,IN,26.73,94.18,0.15,0,0,0,0,,0,0,JRH
EXISTS,SPARSE,AJL,Lengpui,Aizawl,IN,23.84,92.62,0.3,0,0,0,0,,0,0,AJL
EXISTS,SPARSE,IXS,Silchar,Silchar,IN,24.91,92.98,0.2,0,0,0,0,,0,0,IXS
EXISTS,SPARSE,IXD,Prayagraj,Prayagraj,IN,25.44,81.73,1.2,0,0,0,0,,0,0,IXD
